name,active_ingredient,manufacturer,presentation,price_max,registration,slug
CLORIDRATO DE AMIODARONA,CLORIDRATO DE AMIODARONA,ZYDUS NIKKHO FARMACÊUTICA LTDA,200 MG COM CT BL AL AL X 30,49.84,1565100700022,cloridrato-de-amiodarona-12
CLORIDRATO DE AMIODARONA,CLORIDRATO DE AMIODARONA,SANOFI MEDLEY FARMACÊUTICA LTDA.,100 MG COM CT BL AL PLAS TRANS X 30,22.11,1832602940030,cloridrato-de-amiodarona-13
CLORIDRATO DE AMIODARONA,CLORIDRATO DE AMIODARONA,SANOFI MEDLEY FARMACÊUTICA LTDA.,200 MG COM CT BL AL PLAS TRANS X 30,40.10,1832602940049,cloridrato-de-amiodarona-14
ATLANSIL,CLORIDRATO DE AMIODARONA,SANOFI MEDLEY FARMACÊUTICA LTDA.,100 MG COM CT BL AL PLAS TRANS X 20,26.81,1832604230014,atlansil
ATLANSIL,CLORIDRATO DE AMIODARONA,SANOFI MEDLEY FARMACÊUTICA LTDA.,200 MG COM CT BL AL PLAS TRANS X 20,51.17,1832604230022,atlansil-2
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,25 MG COM REV CT BL AL PLAS PVDC TRANS X 30,33.25,1006302670070,cloridrato-de-amitriptilina
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA,75 MG COM REV CT BL AL PLAS PVDC TRANS X 30,99.77,1006302670097,cloridrato-de-amitriptilina-2
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,EMS S/A,75 MG COM REV CT BL AL PLAS OPC X 30,79.81,1023508850023,cloridrato-de-amitriptilina-3
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,EMS S/A,25 MG COM REV CT BL AL PLAS OPC X 30,25.03,1023508850041,cloridrato-de-amitriptilina-4
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25 MG COM REV CT BL AL PLAS PVDC TRANS X 20,35.51,1029802250045,amytril
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25 MG COM REV CX  BL AL PLAS PVDC TRANS X 200,330.25,1029802250053,amytril-2
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,75 MG COM REV CT BL AL PLAS PVDC TRANS X 20,102.30,1029802250071,amytril-3
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,75 MG COM REV CX  BL AL PLAS PVDC TRANS X 200,1023.10,1029802250088,amytril-4
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25 MG COM REV CT BL AL PLAS PVDC TRANS X 30,51.41,1029802250118,amytril-5
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,25 MG COM REV CT BL AL PLAS PVDC TRANS X 60,100.54,1029802250126,amytril-6
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,10 MG COM REV CX BL AL PLAS TRANS X 30,20.88,1029803640017,amytril-7
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,10 MG COM REV CT BL AL PLAS TRANS X 10,6.53,1029803640025,amytril-8
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,10 MG COM REV CX BL AL PLAS PVDC TRANS X 30,20.88,1029803640041,amytril-9
AMYTRIL,CLORIDRATO DE AMITRIPTILINA,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,10 MG COM REV CT BL AL PLAS PVDC TRANS X 10,6.53,1029803640051,amytril-10
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,LABORATORIO TEUTO BRASILEIRO S/A,25 MG COM REV CT BL AL PLAS TRANS X 30,24.60,1037005100024,cloridrato-de-amitriptilina-5
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,LABORATORIO TEUTO BRASILEIRO S/A,25 MG COM REV CX BL AL PLAS TRANS X 100,,1037005100040,cloridrato-de-amitriptilina-6
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,GERMED FARMACEUTICA LTDA,75 MG COM REV CT BL AL PLAS OPC X 20,79.81,1058307990017,cloridrato-de-amitriptilina-7
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,GERMED FARMACEUTICA LTDA,25 MG COM REV CT BL AL PLAS OPC X 30,41.43,1058307990041,cloridrato-de-amitriptilina-8
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,25 MG COM REV CT BL AL PLAS OPC X 30,,1103901810041,cloridrato-de-amitriptilina-9
MITRIP,CLORIDRATO DE AMITRIPTILINA,MYRALIS INDUSTRIA FARMACEUTICA LTDA,10 MG COM REV CT BL AL PLAS PVC/PVDC  TRANS X 30,17.13,1146200410024,mitrip
MITRIP,CLORIDRATO DE AMITRIPTILINA,MYRALIS INDUSTRIA FARMACEUTICA LTDA,25 MG COM REV CT BL AL PLAS PVC/PVDC  TRANS X 30,33.18,1146200410067,mitrip-2
MITRIP,CLORIDRATO DE AMITRIPTILINA,MYRALIS INDUSTRIA FARMACEUTICA LTDA,25 MG COM REV CT BL AL PLAS PVC/PVDC  TRANS X 60,66.34,1146200410075,mitrip-3
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25 MG COM CX BL AL PLAS TRANS X 200,,1558400670029,cloridrato-de-amitriptilina-10
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,25 MG COM CT BL AL PLAS TRANS X 30,33.41,1558400670037,cloridrato-de-amitriptilina-11
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,25 MG COM REV CT BL AL PLAS OPC X 20,27.65,1677304270034,cloridrato-de-amitriptilina-12
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,25 MG COM REV CT BL AL PLAS OPC X 30,33.41,1677304270042,cloridrato-de-amitriptilina-13
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,SANOFI MEDLEY FARMACÊUTICA LTDA.,25 MG COM REV CT BL AL PLAS TRANS X 30,18.29,1832601330034,cloridrato-de-amitriptilina-14
CLORIDRATO DE AMITRIPTILINA,CLORIDRATO DE AMITRIPTILINA,SANOFI MEDLEY FARMACÊUTICA LTDA.,75 MG COM REV CT BL AL PLAS TRANS X 30,63.70,1832601330077,cloridrato-de-amitriptilina-15
ONICORYL,CLORIDRATO DE AMOROLFINA,GERMED FARMACEUTICA LTDA,"50 MG/ML ESM CT FR VD AMB X 2,5 ML + (10 ESP + 30 COMPRESS + 30 LIXAS)",186.14,1058307630029,onicoryl
UNHA SANA,CLORIDRATO DE AMOROLFINA,KLEY HERTZ FARMACEUTICA S.A,"50 MG/ML ESM DERM CT FR VD AMB X 2,5 ML + 10 ESP",179.45,1068902030013,unha-sana
LOCERYL,CLORIDRATO DE AMOROLFINA;AMOROLFINA,GALDERMA BRASIL LTDA,"50 MG/ML ESMALTE CT FR VD AMB X 2,5 ML + (APLIC + 30 COMPRESS + 30 LIXAS)",241.79,1291600360107,loceryl
MONBOC,CLORIDRATO DE ANAGRELIDA,EMS S/A,"0,5 MG CAP DURA CT FR PLAS PEAD OPC X 100",5188.52,1023513250012,monboc
AGRYLIN,CLORIDRATO DE ANAGRELIDA,TAKEDA PHARMA LTDA.,"0,5 MG CAP DURA CT FR PLAS OPC X 100",5188.50,1063903020010,agrylin
SCEMBLIX,CLORIDRATO DE ASCIMINIBE,NOVARTIS BIOCIENCIAS S.A,20 MG COM REV CT FR PLAS PEAD OPC X 60,22907.48,1006811830017,scemblix
SCEMBLIX,CLORIDRATO DE ASCIMINIBE,NOVARTIS BIOCIENCIAS S.A,40 MG COM REV CT FR PLAS PEAD OPC X 60,36883.83,1006811830025,scemblix-2
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,34.41,1011806490021,atentah
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,61.92,1011806490102,atentah-2
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,20.63,1011806490137,atentah-3
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,61.92,1011806490145,atentah-4
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,86.01,1011806490188,atentah-5
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,28.67,1011806490218,atentah-6
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,86.01,1011806490226,atentah-7
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,137.63,1011806490269,atentah-8
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,45.88,1011806490285,atentah-9
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,137.63,1011806490293,atentah-10
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,60 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,206.46,1011806490323,atentah-11
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,60 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,206.45,1011806490341,atentah-12
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,80 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,275.30,1011806490366,atentah-13
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,80 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,275.28,1011806490382,atentah-14
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,100 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,344.10,1011806490404,atentah-15
ATENTAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,344.10,1011806490420,atentah-16
CLORIDRATO DE ATOMOXETINA,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,22.36,1011806660024,cloridrato-de-atomoxetina
CLORIDRATO DE ATOMOXETINA,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,40.24,1011806660105,cloridrato-de-atomoxetina-2
CLORIDRATO DE ATOMOXETINA,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,55.90,1011806660180,cloridrato-de-atomoxetina-3
CLORIDRATO DE ATOMOXETINA,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,89.48,1011806660261,cloridrato-de-atomoxetina-4
CLORIDRATO DE ATOMOXETINA,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,60 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,134.21,1011806660326,cloridrato-de-atomoxetina-5
CLORIDRATO DE ATOMOXETINA,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,80 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,178.94,1011806660369,cloridrato-de-atomoxetina-6
CLORIDRATO DE ATOMOXETINA,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,100 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,223.66,1011806660407,cloridrato-de-atomoxetina-7
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,9.46,1011806760010,flutuah
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,28.39,1011806760029,flutuah-2
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC TRANS X 60,56.77,1011806760037,flutuah-3
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC TRANS X 90,85.16,1011806760045,flutuah-4
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,9.46,1011806760053,flutuah-5
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,28.39,1011806760061,flutuah-6
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 60,56.77,1011806760071,flutuah-7
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,10 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 90,85.16,1011806760088,flutuah-8
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,17.04,1011806760096,flutuah-9
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,51.10,1011806760101,flutuah-10
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC TRANS X 60,102.17,1011806760118,flutuah-11
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC TRANS X 90,153.25,1011806760126,flutuah-12
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,17.04,1011806760134,flutuah-13
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,51.10,1011806760142,flutuah-14
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 60,102.17,1011806760150,flutuah-15
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,18 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 90,153.25,1011806760169,flutuah-16
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,23.65,1011806760177,flutuah-17
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,70.96,1011806760185,flutuah-18
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 60,141.91,1011806760193,flutuah-19
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC TRANS X 90,212.89,1011806760207,flutuah-20
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,23.65,1011806760215,flutuah-21
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,70.96,1011806760223,flutuah-22
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 60,141.91,1011806760231,flutuah-23
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,25 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 90,212.89,1011806760241,flutuah-24
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,37.86,1011806760258,flutuah-25
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,113.55,1011806760266,flutuah-26
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC TRANS X 60,227.10,1011806760274,flutuah-27
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,37.86,1011806760282,flutuah-28
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,113.55,1011806760290,flutuah-29
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,40 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 60,227.10,1011806760304,flutuah-30
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,60 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,56.78,1011806760312,flutuah-31
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,60 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,170.35,1011806760320,flutuah-32
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,60 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,56.78,1011806760339,flutuah-33
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,60 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,170.35,1011806760347,flutuah-34
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,80 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,75.71,1011806760355,flutuah-35
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,80 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,227.11,1011806760363,flutuah-36
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,80 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,75.71,1011806760371,flutuah-37
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,80 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,227.11,1011806760381,flutuah-38
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,100 MG CAP DURA CT BL AL PLAS PVC TRANS X 10,94.63,1011806760398,flutuah-39
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,100 MG CAP DURA CT BL AL PLAS PVC TRANS X 30,283.88,1011806760401,flutuah-40
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 10,94.63,1011806760411,flutuah-41
FLUTUAH,CLORIDRATO DE ATOMOXETINA,APSEN FARMACEUTICA S/A,100 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 30,283.88,1011806760428,flutuah-42
RINO-LASTIN,CLORIDRATO DE AZELASTINA,VIATRIS FARMACEUTICA DO BRASIL LTDA,"1,0 MG/ML SOL SPR NAS CT FR SPR VD AMB X 10 ML",73.10,1883000570027,rino-lastin
BAMIFIX,CLORIDRATO DE BAMIFILINA,CHIESI FARMACÊUTICA LTDA,300 MG COM REV CT BL AL PLAS TRANS X 20,46.70,1005800550066,bamifix
BAMIFIX,CLORIDRATO DE BAMIFILINA,CHIESI FARMACÊUTICA LTDA,600 MG COM REV CT BL AL PLAS TRANS X 20,74.52,1005800550090,bamifix-2
BHENA,CLORIDRATO DE BENAZEPRIL,BIOLAB SANUS FARMACEUTICA LTDA,5 MG COM REV BL AL AL X 30,102.91,1097402930019,bhena
BHENA,CLORIDRATO DE BENAZEPRIL,BIOLAB SANUS FARMACEUTICA LTDA,10 MG COM REV BL AL AL X 30,162.38,1097402930027,bhena-2
BHENA,CLORIDRATO DE BENAZEPRIL,BIOLAB SANUS FARMACEUTICA LTDA,5 MG COM REV BL AL AL X 90,308.73,1097402930043,bhena-3
BHENA,CLORIDRATO DE BENAZEPRIL,BIOLAB SANUS FARMACEUTICA LTDA,10 MG COM REV BL AL AL X 90,487.13,1097402930078,bhena-4
BHENA,CLORIDRATO DE BENAZEPRIL,BIOLAB SANUS FARMACEUTICA LTDA,10 MG COM REV BL AL AL X 20,108.22,1097402930094,bhena-5
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,"2,5 MG + 10 MG CAP DURA CT BL AL PLAS TRANS X 20",53.70,1097401450013,press-plus
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,"2,5 MG + 10 MG CAP DURA CT BL AL PLAS TRANS X 30",80.58,1097401450021,press-plus-2
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,5 MG + 10 MG CAP DURA CT BL AL PLAS TRANS X 20,81.19,1097401450048,press-plus-3
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,5 MG + 10 MG CAP DURA CT BL AL PLAS TRANS X 30,121.77,1097401450056,press-plus-4
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,5 MG + 20 MG CAP DURA CT BL AL PLAS TRANS X 20,86.22,1097401450072,press-plus-5
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,5 MG + 20 MG CAP DURA CT BL AL PLAS TRANS X 30,132.93,1097401450080,press-plus-6
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,5 MG + 10 MG CAP DURA CT BL AL PLAS TRANS X 60,243.59,1097401450129,press-plus-7
PRESS PLUS,CLORIDRATO DE BENAZEPRIL;BESILATO DE ANLODIPINO,BIOLAB SANUS FARMACEUTICA LTDA,5 MG + 20 MG CAP DURA CT BL AL PLAS TRANS X 60,251.07,1097401450145,press-plus-8
CLORIDRATO DE BENDAMUSTINA,CLORIDRATO DE BENDAMUSTINA,TEVA FARMACÊUTICA LTDA.,25 MG PO LIOF SOL INFUS IV CT FA VD AMB,,1557300390018,cloridrato-de-bendamustina
CLORIDRATO DE BENDAMUSTINA,CLORIDRATO DE BENDAMUSTINA,TEVA FARMACÊUTICA LTDA.,100 MG PO LIOF SOL INFUS IV CT FA VD AMB,,1557300390026,cloridrato-de-bendamustina-2
BENALQ,CLORIDRATO DE BENDAMUSTINA,TEVA FARMACÊUTICA LTDA.,25 MG PO LIOF SOL INFUS IV CT FA VD AMB,,1557300470011,benalq
BENALQ,CLORIDRATO DE BENDAMUSTINA,TEVA FARMACÊUTICA LTDA.,100 MG PO LIOF SOL INFUS IV CT FA VD AMB,,1557300470021,benalq-2
CLORIDRATO DE BENDAMUSTINA,CLORIDRATO DE BENDAMUSTINA,NATCOFARMA DO BRASIL LTDA,100 MG PO LIOF SOL INFUS IV CT FA VD AMB,,1826100180019,cloridrato-de-bendamustina-3
BENDY,CLORIDRATO DE BENDAMUSTINA,NATCOFARMA DO BRASIL LTDA,100 MG PO LIOF SOL INFUS IV CT FA VD AMB,,1826100200011,bendy
PROLOPA,CLORIDRATO DE BENSERAZIDA;LEVODOPA,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,(200 + 50) MG COM CT FR VD AMB X 30,134.08,1010000640066,prolopa
PROLOPA,CLORIDRATO DE BENSERAZIDA;LEVODOPA,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,(100 + 25) MG CAP DURA LIB PROL CT FR VD AMB X 30,99.56,1010000640071,prolopa-2
PROLOPA,CLORIDRATO DE BENSERAZIDA;LEVODOPA,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,(100 + 25) MG COM SUS CT FR VD AMB X 30,99.56,1010000640126,prolopa-3
PROLOPA,CLORIDRATO DE BENSERAZIDA;LEVODOPA,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,(100 + 25) MG COM CT FR VD AMB X 30,67.07,1010000640142,prolopa-4
PROLOPA,CLORIDRATO DE BENSERAZIDA;LEVODOPA,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,(100 + 25)  MG COM CT FR VD AMB X 60,134.08,1010000640150,prolopa-5
PROLOPA,CLORIDRATO DE BENSERAZIDA;LEVODOPA,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,(200 + 50) MG COM LIB MOD CT FR VD AMB X 30,136.49,1010000640177,prolopa-6
LEVODOPA + CLORIDRATO DE BENSERAZIDA,CLORIDRATO DE BENSERAZIDA;LEVODOPA,EMS S/A,200 MG + 50 MG COM CT FR VD AMB X 30,87.16,1023513260018,levodopa-cloridrato-de-benserazida
